Title,Rating,M.R.P(₹),Price(₹),Discount,URL
"Tobo 8Pin Female PCIe to 2 PCIe 8Pin (6P+2P) Male Power Cable, Splitter Graphics GPU Graphics Video Card Wire 20cm -18 AWG for Mining/Gaming(6+2) 8Pin-2pcs - TD-244TC",No Rating Available,249.50,499,75 %,https://www.amazon.in/Tobo-Female-Splitter-Graphics-8Pin-2pcs/dp/B09R47C5V8/ref=sr_1_241?dib=eyJ2IjoiMSJ9.-ZBicBVU94a3kbqOGlWfeIygZbAU552_s4YWwKTaJDXl5QTwmqC2JotuWG5lRdQqHquBDQ4z0TnrXx7mPqrPkniRl7_RB5YDwB9vRKabp4Ix2A-7E2Q6VoYgDhLZwPTCs4aQUKYx8GCwDAXennkh_Vq7tIpeewOiu64LZ_M2murtadotvWKDBc369W1DvzbuH2VWW_PmmBvHt53czTBzvFT7vVMVtVSR61jipxSqPPM.-HYXgWEOqKHp5hpE-WYZb8S-KYA42LhS9LlIF9Kq5d8&dib_tag=se&keywords=GPU&qid=1763012231&sr=8-241
PCIe Power Splitter Adapter Cable 8 Pin Female to Dual 8 Pin Male (6+2) GPU Power Adapter Y Splitter Cable PCIe Express GPU Video Card Power Supply Cables 0.2m (Black+Yellow),4.2 out of 5 stars,600,301,50 %,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NTE5NjExNjA4OTQxMDI1OjE3NjMwMTIyMzc6c3BfYXRmX25leHQ6MzAwNjc1NTYwMzgzMjMyOjowOjo&url=%2FCABLESETC-Splitter-Adapter-Female-Express%2Fdp%2FB09Q8YFBWZ%2Fref%3Dsr_1_241_sspa%3Fdib%3DeyJ2IjoiMSJ9.He3ooMaSiz4I3skNpE0l_gZn-t5dnU0GQgQcd7vJma1VdesUEbCLWNnYYPeGrmiwVs74n1vveOGkCy6AqgylyKzS8dvEX3g5H2SP4JAbxzn7Z5I_XcoFbE-TWpb3alqu6nvyGnr-CJBFBsYMu4vwKZxPJD_Jf_swHcZNk0X2_L-kXmJ4SsrOcGBzlHT_ajJ1i0QCOLhrGyP2U3eFKKPQSRRMGmvICUI9fPlJ9RfFYzg.iJ-RQ9aueFoHHzEYjIV0A-BSRLsQp-p-p1RmqVXZv7s%26dib_tag%3Dse%26keywords%3DGPU%26qid%3D1763012237%26sr%3D8-241-spons%26aref%3D2kMiIGx3Vb%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=2kMiIGx3Vb&sp_cr=ZAZ
"Noctua NT-H2 3.5G, Pro-Grade Thermal Compound Paste Incl. 3 Cleaning Wipes for Desktop PC (3.5G)",4.5 out of 5 stars,"1,299","1,139",12 %,https://www.amazon.in/Noctua-Pro-Grade-Thermal-Compound-Cleaning/dp/B07MZ45X9G/ref=sr_1_242?dib=eyJ2IjoiMSJ9.He3ooMaSiz4I3skNpE0l_gZn-t5dnU0GQgQcd7vJma1VdesUEbCLWNnYYPeGrmiwVs74n1vveOGkCy6AqgylyKzS8dvEX3g5H2SP4JAbxzn7Z5I_XcoFbE-TWpb3alqu6nvyGnr-CJBFBsYMu4vwKZxPJD_Jf_swHcZNk0X2_L-kXmJ4SsrOcGBzlHT_ajJ1i0QCOLhrGyP2U3eFKKPQSRRMGmvICUI9fPlJ9RfFYzg.iJ-RQ9aueFoHHzEYjIV0A-BSRLsQp-p-p1RmqVXZv7s&dib_tag=se&keywords=GPU&qid=1763012237&sr=8-242
PCI-E 6pin Female to Dual 8pin (6+2pin) Male Video Card GPU Power Cable- Multicoloured,4.1 out of 5 stars,550,149,73 %,https://www.amazon.in/Layyon-Female-Video-Power-Cable/dp/B08LHJM6GD/ref=sr_1_243?dib=eyJ2IjoiMSJ9.He3ooMaSiz4I3skNpE0l_gZn-t5dnU0GQgQcd7vJma1VdesUEbCLWNnYYPeGrmiwVs74n1vveOGkCy6AqgylyKzS8dvEX3g5H2SP4JAbxzn7Z5I_XcoFbE-TWpb3alqu6nvyGnr-CJBFBsYMu4vwKZxPJD_Jf_swHcZNk0X2_L-kXmJ4SsrOcGBzlHT_ajJ1i0QCOLhrGyP2U3eFKKPQSRRMGmvICUI9fPlJ9RfFYzg.iJ-RQ9aueFoHHzEYjIV0A-BSRLsQp-p-p1RmqVXZv7s&dib_tag=se&keywords=GPU&qid=1763012237&sr=8-243
"YellowCult 4K DisplayPort to HDMI Adapter,[UHD 2K@120Hz, 4K@30 DP] Uni-Directional DP to HDMI Adapter (Male to Female) Compatible with HP, HDTV, AMD, NVIDIA,Dell, GPU,Projector, PC,Desktop [Pack 1]",3.4 out of 5 stars,600,313,48 %,https://www.amazon.in/YellowCult-DisplayPort-Uni-Directional-Compatible-Projector/dp/B0DFQHKB4P/ref=sr_1_244?dib=eyJ2IjoiMSJ9.He3ooMaSiz4I3skNpE0l_gZn-t5dnU0GQgQcd7vJma1VdesUEbCLWNnYYPeGrmiwVs74n1vveOGkCy6AqgylyKzS8dvEX3g5H2SP4JAbxzn7Z5I_XcoFbE-TWpb3alqu6nvyGnr-CJBFBsYMu4vwKZxPJD_Jf_swHcZNk0X2_L-kXmJ4SsrOcGBzlHT_ajJ1i0QCOLhrGyP2U3eFKKPQSRRMGmvICUI9fPlJ9RfFYzg.iJ-RQ9aueFoHHzEYjIV0A-BSRLsQp-p-p1RmqVXZv7s&dib_tag=se&keywords=GPU&qid=1763012237&sr=8-244
"CERO ® IPA Isopropyl Alcohol for Cleaning | All Electronics, Clean Your Makeup Tools, Clean CPU, GPU and Screen Repair Cosmetics | 50% Pure [(CH3)2-CH-OH] CAS: 67-63-0 (250ml.)",4.2 out of 5 stars,71.60,179,64 %,https://www.amazon.in/CERO-Pure-Isopropyl-Alcohol-2-CH-OH/dp/B0BMLLHPCS/ref=sr_1_245?dib=eyJ2IjoiMSJ9.He3ooMaSiz4I3skNpE0l_gZn-t5dnU0GQgQcd7vJma1VdesUEbCLWNnYYPeGrmiwVs74n1vveOGkCy6AqgylyKzS8dvEX3g5H2SP4JAbxzn7Z5I_XcoFbE-TWpb3alqu6nvyGnr-CJBFBsYMu4vwKZxPJD_Jf_swHcZNk0X2_L-kXmJ4SsrOcGBzlHT_ajJ1i0QCOLhrGyP2U3eFKKPQSRRMGmvICUI9fPlJ9RfFYzg.iJ-RQ9aueFoHHzEYjIV0A-BSRLsQp-p-p1RmqVXZv7s&dib_tag=se&keywords=GPU&qid=1763012237&sr=8-245
"CERO ® IPA Isopropyl Alcohol for Cleaning, All Electronics, Clean Your Makeup Tools | Clean CPU, GPU and Screen | Repair Cosmetics 50% Pure [(CH3)2-CH-OH] CAS: 67-63-0 (250ml).",4.1 out of 5 stars,71.60,179,64 %,https://www.amazon.in/CERO-Pure-Isopropyl-Alcohol-2-CH-OH/dp/B0BV9T5GVN/ref=sr_1_246?dib=eyJ2IjoiMSJ9.He3ooMaSiz4I3skNpE0l_gZn-t5dnU0GQgQcd7vJma1VdesUEbCLWNnYYPeGrmiwVs74n1vveOGkCy6AqgylyKzS8dvEX3g5H2SP4JAbxzn7Z5I_XcoFbE-TWpb3alqu6nvyGnr-CJBFBsYMu4vwKZxPJD_Jf_swHcZNk0X2_L-kXmJ4SsrOcGBzlHT_ajJ1i0QCOLhrGyP2U3eFKKPQSRRMGmvICUI9fPlJ9RfFYzg.iJ-RQ9aueFoHHzEYjIV0A-BSRLsQp-p-p1RmqVXZv7s&dib_tag=se&keywords=GPU&qid=1763012237&sr=8-246
"12VHPWR PSU Cable for Corsair - 600W 12+4pin PCIe 5.0 / Gen 5 12V-2x6 Type-4 PSU Power Cable Fits RM, HX, AX PSU's only - Connector for GPU - Black",4.5 out of 5 stars,"13,490.10","4,479
.",67 %,https://www.amazon.in/Thsion-600W-12VHPWR-Cable-Corsair/dp/B0CXSHH5VW/ref=sr_1_247?dib=eyJ2IjoiMSJ9.He3ooMaSiz4I3skNpE0l_gZn-t5dnU0GQgQcd7vJma1VdesUEbCLWNnYYPeGrmiwVs74n1vveOGkCy6AqgylyKzS8dvEX3g5H2SP4JAbxzn7Z5I_XcoFbE-TWpb3alqu6nvyGnr-CJBFBsYMu4vwKZxPJD_Jf_swHcZNk0X2_L-kXmJ4SsrOcGBzlHT_ajJ1i0QCOLhrGyP2U3eFKKPQSRRMGmvICUI9fPlJ9RfFYzg.iJ-RQ9aueFoHHzEYjIV0A-BSRLsQp-p-p1RmqVXZv7s&dib_tag=se&keywords=GPU&qid=1763012237&sr=8-247
"ASUS Intel Proart Z890-CREATOR WiFi LGA1851 ATX Ddr5Motherboard, 16+2+1+2 Power Stages, Pcie 5.0 W/Full Support for Next-Gen Gpus, Dual Thunderbolt 5 Type-C, 10 GB & 2.5 GB LAN, WiFi 7, 5X M.2 Slots",No Rating Available,"1,12,999","59,999",47 %,https://www.amazon.in/ASUS-Z890-CREATOR-Ddr5Motherboard-Next-Gen-Thunderbolt/dp/B0DK78DF9P/ref=sr_1_248?dib=eyJ2IjoiMSJ9.He3ooMaSiz4I3skNpE0l_gZn-t5dnU0GQgQcd7vJma1VdesUEbCLWNnYYPeGrmiwVs74n1vveOGkCy6AqgylyKzS8dvEX3g5H2SP4JAbxzn7Z5I_XcoFbE-TWpb3alqu6nvyGnr-CJBFBsYMu4vwKZxPJD_Jf_swHcZNk0X2_L-kXmJ4SsrOcGBzlHT_ajJ1i0QCOLhrGyP2U3eFKKPQSRRMGmvICUI9fPlJ9RfFYzg.iJ-RQ9aueFoHHzEYjIV0A-BSRLsQp-p-p1RmqVXZv7s&dib_tag=se&keywords=GPU&qid=1763012237&sr=8-248
CPU and GPU Cooling Fan for Dell XPS 15 9570 7590 XPS15-9570 Precision 5540 Series Laptop DFS501105PR0T FKCH 008YY9 0TK9J1 TK9J1 08YY9,5.0 out of 5 stars,,"2,496",0 %,https://www.amazon.in/Lee_store-Cooling-XPS15-9570-Laptop-DFS501105PR0T/dp/B08JV49FHF/ref=sr_1_249?dib=eyJ2IjoiMSJ9.He3ooMaSiz4I3skNpE0l_gZn-t5dnU0GQgQcd7vJma1VdesUEbCLWNnYYPeGrmiwVs74n1vveOGkCy6AqgylyKzS8dvEX3g5H2SP4JAbxzn7Z5I_XcoFbE-TWpb3alqu6nvyGnr-CJBFBsYMu4vwKZxPJD_Jf_swHcZNk0X2_L-kXmJ4SsrOcGBzlHT_ajJ1i0QCOLhrGyP2U3eFKKPQSRRMGmvICUI9fPlJ9RfFYzg.iJ-RQ9aueFoHHzEYjIV0A-BSRLsQp-p-p1RmqVXZv7s&dib_tag=se&keywords=GPU&qid=1763012237&sr=8-249
Fleshy Leaf New CPU+GPU Cooling Fan Replacement for Acer Nitro 5 AN515-58 AN517-55 AN515-46 N22C1 PH317-55 PH315-55 PH317-56 12V DFSCK22D05883M FPDG DFSCL12E16486M FPDH,4.3 out of 5 stars,"12,000","3,784
.",68 %,https://www.amazon.in/Fleshy-Leaf-DFSCK22D05883M-FPDG-FPDH/dp/B0BKZYC65L/ref=sr_1_250?dib=eyJ2IjoiMSJ9.He3ooMaSiz4I3skNpE0l_gZn-t5dnU0GQgQcd7vJma1VdesUEbCLWNnYYPeGrmiwVs74n1vveOGkCy6AqgylyKzS8dvEX3g5H2SP4JAbxzn7Z5I_XcoFbE-TWpb3alqu6nvyGnr-CJBFBsYMu4vwKZxPJD_Jf_swHcZNk0X2_L-kXmJ4SsrOcGBzlHT_ajJ1i0QCOLhrGyP2U3eFKKPQSRRMGmvICUI9fPlJ9RfFYzg.iJ-RQ9aueFoHHzEYjIV0A-BSRLsQp-p-p1RmqVXZv7s&dib_tag=se&keywords=GPU&qid=1763012237&sr=8-250
"OwlTree 3 Pack Thermal Pad, 100x100mm 0.5mm 1mm 1.5mm Highly Efficient Conductivity 12.8W/mK, Heat Resistant Silicone Grease Pads for Laptop Heatsink CPU GPU SSD IC LED Cooler",4.6 out of 5 stars,"9,099","1,574
.",83 %,https://www.amazon.in/OwlTree-100x100mm-Efficient-Conductivity-Resistant/dp/B09DC772PR/ref=sr_1_251?dib=eyJ2IjoiMSJ9.He3ooMaSiz4I3skNpE0l_gZn-t5dnU0GQgQcd7vJma1VdesUEbCLWNnYYPeGrmiwVs74n1vveOGkCy6AqgylyKzS8dvEX3g5H2SP4JAbxzn7Z5I_XcoFbE-TWpb3alqu6nvyGnr-CJBFBsYMu4vwKZxPJD_Jf_swHcZNk0X2_L-kXmJ4SsrOcGBzlHT_ajJ1i0QCOLhrGyP2U3eFKKPQSRRMGmvICUI9fPlJ9RfFYzg.iJ-RQ9aueFoHHzEYjIV0A-BSRLsQp-p-p1RmqVXZv7s&dib_tag=se&keywords=GPU&qid=1763012237&sr=8-251
GPU cooling fan for Asus TUF FX506LI-HN279T,No Rating Available,999,549,45 %,https://www.amazon.in/GPU-cooling-fan-Asus-FX506LI-HN279T/dp/B0DH3LDJKY/ref=sr_1_252?dib=eyJ2IjoiMSJ9.He3ooMaSiz4I3skNpE0l_gZn-t5dnU0GQgQcd7vJma1VdesUEbCLWNnYYPeGrmiwVs74n1vveOGkCy6AqgylyKzS8dvEX3g5H2SP4JAbxzn7Z5I_XcoFbE-TWpb3alqu6nvyGnr-CJBFBsYMu4vwKZxPJD_Jf_swHcZNk0X2_L-kXmJ4SsrOcGBzlHT_ajJ1i0QCOLhrGyP2U3eFKKPQSRRMGmvICUI9fPlJ9RfFYzg.iJ-RQ9aueFoHHzEYjIV0A-BSRLsQp-p-p1RmqVXZv7s&dib_tag=se&keywords=GPU&qid=1763012237&sr=8-252
"GTX1060 3GB Gaming Video Card,DDR5 192bit 582MHz 2002MHz Graphics Card with Dual Fans, PCIe 3.0 16X,Desktop Graphics Card for Desktop Computer Gaming GPU (GTX1060 3GB)",No Rating Available,"30,309","26,309",13 %,https://www.amazon.in/GTX1060-2002MHz-Graphics-Desktop-Computer/dp/B0C794LQNT/ref=sr_1_253?dib=eyJ2IjoiMSJ9.He3ooMaSiz4I3skNpE0l_gZn-t5dnU0GQgQcd7vJma1VdesUEbCLWNnYYPeGrmiwVs74n1vveOGkCy6AqgylyKzS8dvEX3g5H2SP4JAbxzn7Z5I_XcoFbE-TWpb3alqu6nvyGnr-CJBFBsYMu4vwKZxPJD_Jf_swHcZNk0X2_L-kXmJ4SsrOcGBzlHT_ajJ1i0QCOLhrGyP2U3eFKKPQSRRMGmvICUI9fPlJ9RfFYzg.iJ-RQ9aueFoHHzEYjIV0A-BSRLsQp-p-p1RmqVXZv7s&dib_tag=se&keywords=GPU&qid=1763012237&sr=8-253
"Dpofirs GTX1060 GDDR5 Graphics Card, 192bit 4K HDR Desktop GPU for 1060 6GB, 3D API, Dual Fans, Supports DirectX 12, OpenGL 4.5, Graphics Card for Gaming, Photo Editing (GTX 1060 3GB)",No Rating Available,"62,829.66","31,414
.",50 %,https://www.amazon.in/UniMarket%C2%AE-Dpofirs-GTX1060-Graphics-Supports/dp/B0DRP47S67/ref=sr_1_254?dib=eyJ2IjoiMSJ9.He3ooMaSiz4I3skNpE0l_gZn-t5dnU0GQgQcd7vJma1VdesUEbCLWNnYYPeGrmiwVs74n1vveOGkCy6AqgylyKzS8dvEX3g5H2SP4JAbxzn7Z5I_XcoFbE-TWpb3alqu6nvyGnr-CJBFBsYMu4vwKZxPJD_Jf_swHcZNk0X2_L-kXmJ4SsrOcGBzlHT_ajJ1i0QCOLhrGyP2U3eFKKPQSRRMGmvICUI9fPlJ9RfFYzg.iJ-RQ9aueFoHHzEYjIV0A-BSRLsQp-p-p1RmqVXZv7s&dib_tag=se&keywords=GPU&qid=1763012237&sr=8-254
UX PRO Ultra 16.8w/mk Thermal Putty for VGA GPU IC Processor Rapid Cooling Thermal Pad Replacement Heat Blocking Putty (20g),4.4 out of 5 stars,"4,500","3,100",31 %,https://www.amazon.in/UPSIREN-Thermal-Processor-Replacement-Blocking/dp/B0CSZ8BFZS/ref=sr_1_255?dib=eyJ2IjoiMSJ9.He3ooMaSiz4I3skNpE0l_gZn-t5dnU0GQgQcd7vJma1VdesUEbCLWNnYYPeGrmiwVs74n1vveOGkCy6AqgylyKzS8dvEX3g5H2SP4JAbxzn7Z5I_XcoFbE-TWpb3alqu6nvyGnr-CJBFBsYMu4vwKZxPJD_Jf_swHcZNk0X2_L-kXmJ4SsrOcGBzlHT_ajJ1i0QCOLhrGyP2U3eFKKPQSRRMGmvICUI9fPlJ9RfFYzg.iJ-RQ9aueFoHHzEYjIV0A-BSRLsQp-p-p1RmqVXZv7s&dib_tag=se&keywords=GPU&qid=1763012237&sr=8-255
MOUGOL AMD Radeon RX580 8GB Video Graphics Card with 256 Bit GDDR5 PCI Express x 16 3.0 Equipped with Freeze Dual Fans for Working Gaming GPU,No Rating Available,"24,333","20,333",16 %,https://www.amazon.in/MOUGOL-Graphics-Express-Equipped-Working/dp/B0FN7N4F5Y/ref=sr_1_256?dib=eyJ2IjoiMSJ9.He3ooMaSiz4I3skNpE0l_gZn-t5dnU0GQgQcd7vJma1VdesUEbCLWNnYYPeGrmiwVs74n1vveOGkCy6AqgylyKzS8dvEX3g5H2SP4JAbxzn7Z5I_XcoFbE-TWpb3alqu6nvyGnr-CJBFBsYMu4vwKZxPJD_Jf_swHcZNk0X2_L-kXmJ4SsrOcGBzlHT_ajJ1i0QCOLhrGyP2U3eFKKPQSRRMGmvICUI9fPlJ9RfFYzg.iJ-RQ9aueFoHHzEYjIV0A-BSRLsQp-p-p1RmqVXZv7s&dib_tag=se&keywords=GPU&qid=1763012237&sr=8-256
MSI Radeon Rx 6600 Xt Gaming X 8G Graphic Card I AMD Radeon Gpu | 8 Gb Gddr6 128-Bit Memory | 16 Gbps Speed | Pci Express 4.0 X8 Interface | Upto 2607 Mhz Core Clock | Twin Frozr 8 - Pci_E_X4,4.4 out of 5 stars,,No Price found,0 %,https://www.amazon.in/MSI-Radeon-128-bit-Graphic-V502-003R/dp/B09BZKNM9D/ref=sr_1_257?dib=eyJ2IjoiMSJ9.He3ooMaSiz4I3skNpE0l_gZn-t5dnU0GQgQcd7vJma1VdesUEbCLWNnYYPeGrmiwVs74n1vveOGkCy6AqgylyKzS8dvEX3g5H2SP4JAbxzn7Z5I_XcoFbE-TWpb3alqu6nvyGnr-CJBFBsYMu4vwKZxPJD_Jf_swHcZNk0X2_L-kXmJ4SsrOcGBzlHT_ajJ1i0QCOLhrGyP2U3eFKKPQSRRMGmvICUI9fPlJ9RfFYzg.iJ-RQ9aueFoHHzEYjIV0A-BSRLsQp-p-p1RmqVXZv7s&dib_tag=se&keywords=GPU&qid=1763012237&sr=8-257
PCIe Power Splitter Adapter Cable 8 Pin Female to Dual 8 Pin Male (6+2) GPU Power Adapter Y Splitter Cable PCIe Express GPU Video Card Power Supply Cables 0.2m (Black+Yellow),4.2 out of 5 stars,600,301,50 %,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozMjY4OTgzNjUzODg1Mjk3OjE3NjMwMTIyNDM6c3BfYXRmX25leHQ6MzAwNjc1NTYwMzgzMjMyOjowOjo&url=%2FCABLESETC-Splitter-Adapter-Female-Express%2Fdp%2FB09Q8YFBWZ%2Fref%3Dsr_1_257_sspa%3Fdib%3DeyJ2IjoiMSJ9.Vd_g0QyOO1jBjRCubhnaIkzcxqhEH2sQd4TjMxJ8oZQ0BWrSzr1ZYi_GTEJso9dRMgS_eVD2qrnECknVZ-xgmkdnRSlBSrqm0CAE2HkAoJyV4lupw9qpP3raPVEwrpgnSfOYNazkMOwIeFBDO4_C36PZR2TlS51Ei2tfv0Bu9vVCBW8omKcpbxNmYuTK20oj-fxPY8joKbxydH1ysZcIE-9jAB8-2Q5PJO3b9_ihhWc.dSHVGcxwSczPVNTQmXGB3UPei1IbRWhTyW-E4NyiwO0%26dib_tag%3Dse%26keywords%3DGPU%26qid%3D1763012243%26sr%3D8-257-spons%26aref%3D2kMiIGx3Vb%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=2kMiIGx3Vb&sp_cr=ZAZ
"Game Graphics Card, GPU Graphics Card Good Stability Dual Port Output GT1030 2G DDR5 64bit 2GB Graphics Card Desktop Graphics Card for CPU for Computer",No Rating Available,"72,861.40","36,430
.",50 %,https://www.amazon.in/UniMarket-Graphics-Stability-Desktop-Computer/dp/B0DRFJHZXQ/ref=sr_1_258?dib=eyJ2IjoiMSJ9.Vd_g0QyOO1jBjRCubhnaIkzcxqhEH2sQd4TjMxJ8oZQ0BWrSzr1ZYi_GTEJso9dRMgS_eVD2qrnECknVZ-xgmkdnRSlBSrqm0CAE2HkAoJyV4lupw9qpP3raPVEwrpgnSfOYNazkMOwIeFBDO4_C36PZR2TlS51Ei2tfv0Bu9vVCBW8omKcpbxNmYuTK20oj-fxPY8joKbxydH1ysZcIE-9jAB8-2Q5PJO3b9_ihhWc.dSHVGcxwSczPVNTQmXGB3UPei1IbRWhTyW-E4NyiwO0&dib_tag=se&keywords=GPU&qid=1763012243&sr=8-258
"NVIDIA GT 730 4GB DDR3 128-bit, Low Profile Graphics Card, HDMI, DVI, VGA, PC Video Card, Computer GPU for Working, Low Power, PCI Express x16, 2K Support, Fermi, DirectX 11",4.0 out of 5 stars,"28,811.25","11,986
.",58 %,https://www.amazon.in/SAPLOS-GT-730-Graphics-Computer/dp/B09NY5244K/ref=sr_1_259?dib=eyJ2IjoiMSJ9.Vd_g0QyOO1jBjRCubhnaIkzcxqhEH2sQd4TjMxJ8oZQ0BWrSzr1ZYi_GTEJso9dRMgS_eVD2qrnECknVZ-xgmkdnRSlBSrqm0CAE2HkAoJyV4lupw9qpP3raPVEwrpgnSfOYNazkMOwIeFBDO4_C36PZR2TlS51Ei2tfv0Bu9vVCBW8omKcpbxNmYuTK20oj-fxPY8joKbxydH1ysZcIE-9jAB8-2Q5PJO3b9_ihhWc.dSHVGcxwSczPVNTQmXGB3UPei1IbRWhTyW-E4NyiwO0&dib_tag=se&keywords=GPU&qid=1763012243&sr=8-259
"ASUS TUF Gaming Geforce RTX 4070 Ti SUPER BTF WHITE OC Edition 16GB GDDR6X (NVIDIA DLSS 3,pci_e (GC-HPWR) Gold Finger,Pcie 4.0,2X HDMI 2.1A,3X Displayport 1.4A,TUF-RTX4070TIS-O16G-BTF-WHITE,WHITE)",4.6 out of 5 stars,"1,59,688","1,55,688",3 %,https://www.amazon.in/ASUS-GeForce-GC-HPWR-DisplayPort-TUF-RTX4070TIS-O16G-BTF-WHITE/dp/B086ZSRZJ9/ref=sr_1_260?dib=eyJ2IjoiMSJ9.Vd_g0QyOO1jBjRCubhnaIkzcxqhEH2sQd4TjMxJ8oZQ0BWrSzr1ZYi_GTEJso9dRMgS_eVD2qrnECknVZ-xgmkdnRSlBSrqm0CAE2HkAoJyV4lupw9qpP3raPVEwrpgnSfOYNazkMOwIeFBDO4_C36PZR2TlS51Ei2tfv0Bu9vVCBW8omKcpbxNmYuTK20oj-fxPY8joKbxydH1ysZcIE-9jAB8-2Q5PJO3b9_ihhWc.dSHVGcxwSczPVNTQmXGB3UPei1IbRWhTyW-E4NyiwO0&dib_tag=se&keywords=GPU&qid=1763012243&sr=8-260
"Sonew 4GB Ddr5_Sdram Graphics Card, Desktop Computer Network Accessories pci_e 2.0 Gaming Graphics Card 128Bit HD6770 650MHz, GPU for Gaming PC",3.8 out of 5 stars,"23,201.10","13,989
.",40 %,https://www.amazon.in/Graphics-Desktop-Computer-Network-Accessories/dp/B09NX3WGX1/ref=sr_1_261?dib=eyJ2IjoiMSJ9.Vd_g0QyOO1jBjRCubhnaIkzcxqhEH2sQd4TjMxJ8oZQ0BWrSzr1ZYi_GTEJso9dRMgS_eVD2qrnECknVZ-xgmkdnRSlBSrqm0CAE2HkAoJyV4lupw9qpP3raPVEwrpgnSfOYNazkMOwIeFBDO4_C36PZR2TlS51Ei2tfv0Bu9vVCBW8omKcpbxNmYuTK20oj-fxPY8joKbxydH1ysZcIE-9jAB8-2Q5PJO3b9_ihhWc.dSHVGcxwSczPVNTQmXGB3UPei1IbRWhTyW-E4NyiwO0&dib_tag=se&keywords=GPU&qid=1763012243&sr=8-261
Inno3D GPU + PSU Bundle,No Rating Available,"1,96,799","1,48,496",25 %,https://www.amazon.in/Inno3D-GPU-PSU-Bundle/dp/B0FQP9VPXG/ref=sr_1_262?dib=eyJ2IjoiMSJ9.Vd_g0QyOO1jBjRCubhnaIkzcxqhEH2sQd4TjMxJ8oZQ0BWrSzr1ZYi_GTEJso9dRMgS_eVD2qrnECknVZ-xgmkdnRSlBSrqm0CAE2HkAoJyV4lupw9qpP3raPVEwrpgnSfOYNazkMOwIeFBDO4_C36PZR2TlS51Ei2tfv0Bu9vVCBW8omKcpbxNmYuTK20oj-fxPY8joKbxydH1ysZcIE-9jAB8-2Q5PJO3b9_ihhWc.dSHVGcxwSczPVNTQmXGB3UPei1IbRWhTyW-E4NyiwO0&dib_tag=se&keywords=GPU&qid=1763012243&sr=8-262
"CERO ® IPA Isopropyl Alcohol for Cleaning, All Electronics, Clean Your Makeup Tools | Clean CPU, GPU and Screen | Repair Cosmetics 50% Pure [(CH3)2-CH-OH] CAS: 67-63-0 (250ml).",4.1 out of 5 stars,71.60,179,64 %,https://www.amazon.in/CERO-Pure-Isopropyl-Alcohol-2-CH-OH/dp/B0BV9T5GVN/ref=sr_1_263?dib=eyJ2IjoiMSJ9.Vd_g0QyOO1jBjRCubhnaIkzcxqhEH2sQd4TjMxJ8oZQ0BWrSzr1ZYi_GTEJso9dRMgS_eVD2qrnECknVZ-xgmkdnRSlBSrqm0CAE2HkAoJyV4lupw9qpP3raPVEwrpgnSfOYNazkMOwIeFBDO4_C36PZR2TlS51Ei2tfv0Bu9vVCBW8omKcpbxNmYuTK20oj-fxPY8joKbxydH1ysZcIE-9jAB8-2Q5PJO3b9_ihhWc.dSHVGcxwSczPVNTQmXGB3UPei1IbRWhTyW-E4NyiwO0&dib_tag=se&keywords=GPU&qid=1763012243&sr=8-263
"HY510 Thermal Paste 5g – High-Performance CPU & GPU Compound for Efficient Heat Dissipation, Long-Lasting, Non-Conductive, Easy Application, for Intel AMD NVIDIA Laptops Desktops PCs",4.0 out of 5 stars,181,181,64 %,https://www.amazon.in/Hexabyte-HY510-Thermal-Paste-High-Performance/dp/B0FDHR66D8/ref=sr_1_264?dib=eyJ2IjoiMSJ9.Vd_g0QyOO1jBjRCubhnaIkzcxqhEH2sQd4TjMxJ8oZQ0BWrSzr1ZYi_GTEJso9dRMgS_eVD2qrnECknVZ-xgmkdnRSlBSrqm0CAE2HkAoJyV4lupw9qpP3raPVEwrpgnSfOYNazkMOwIeFBDO4_C36PZR2TlS51Ei2tfv0Bu9vVCBW8omKcpbxNmYuTK20oj-fxPY8joKbxydH1ysZcIE-9jAB8-2Q5PJO3b9_ihhWc.dSHVGcxwSczPVNTQmXGB3UPei1IbRWhTyW-E4NyiwO0&dib_tag=se&keywords=GPU&qid=1763012243&sr=8-264
