Title,Rating,M.R.P(₹),Price(₹),Discount,URL
"HP 15, Intel Core Ultra 5 125H (16GB DDR5, 1TB SSD) FHD, IPS, 15.6''/39.6cm, Win11, M365 Basic(1yr)*Office24, Silver, 1.65kg, fd1354TU, Intel Arc Graphics, FHD Camera w/Shutter, AI Powered Laptop",3.9 out of 5 stars,"78,719","64,990",17 %,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTAzMDk3MjI1Mzk0ODM6MTc2MzAxMDkzNjpzcF9idGY6MzAwODA5NDY3OTYyMjMyOjowOjo&url=%2FHP-Office24-fd1354TU-Graphics-Shutter%2Fdp%2FB0F5B1N9SJ%2Fref%3Dsr_1_21_sspa%3Fdib%3DeyJ2IjoiMSJ9.p0f--K2Apn266oESPmWpnRHRsxc69Le_XIUS6DOHEgkxodTS262T-OWU0kvC1WDmxXO9zUkd2Nv-BrHUYllocXNVqqbm6-4koMLaZQtomdzjhe7ISS_Iz_KrZWZfJMBdBYvRRnwUzDj1PgOz5LY2IfXoAPaoqzR5dcT26unbxhv3mqrZs9_fKadmSGaxYGh_u3pyn5q2x24cFj_KhZ_rMoXM8Ivq1d8uxaexoxeu7Cc.an6l0O3X-xZk3Fs2HvIaCE2O5v81Haa4bGY14QWPMpU%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1763010936%26sr%3D8-21-spons%26aref%3DAS3xGjuclc%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=AS3xGjuclc&sp_cr=ZAZ
"Primebook 2 Max 2025 (New Launch) | 8GB RAM, 256GB UFS Storage | 15.6-Inch Full HD IPS Display | 12hrs Battery | MediaTek Helio G99 | Android 15 (PrimeOS 3.0) | Backlit Keyboard | in-Built AI",4.5 out of 5 stars,"34,990","20,990",40 %,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTAzMDk3MjI1Mzk0ODM6MTc2MzAxMDkzNjpzcF9idGY6MzAwNzA2MzkyMDEwMDMyOjowOjo&url=%2FPrimebook-Storage-15-6-Inch-MediaTek-Keyboard%2Fdp%2FB0FFMQB3KL%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.p0f--K2Apn266oESPmWpnRHRsxc69Le_XIUS6DOHEgkxodTS262T-OWU0kvC1WDmxXO9zUkd2Nv-BrHUYllocXNVqqbm6-4koMLaZQtomdzjhe7ISS_Iz_KrZWZfJMBdBYvRRnwUzDj1PgOz5LY2IfXoAPaoqzR5dcT26unbxhv3mqrZs9_fKadmSGaxYGh_u3pyn5q2x24cFj_KhZ_rMoXM8Ivq1d8uxaexoxeu7Cc.an6l0O3X-xZk3Fs2HvIaCE2O5v81Haa4bGY14QWPMpU%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1763010936%26sr%3D8-22-spons%26aref%3DzUANlRM61Y%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=zUANlRM61Y&sp_cr=ZAZ
"Apple 2025 MacBook Air (13-inch, Apple M4 chip with 10-core CPU and 8-core GPU, 16GB Unified Memory, 256GB) - Sky Blue",4.6 out of 5 stars,"99,900","93,900",6 %,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMjUwMDkyMzE1ODc2MDE0OjE3NjMwMTA5NDM6c3BfYXRmX25leHQ6MzAwNDk5NDUzMzQ3NDMyOjowOjo&url=%2FApple-MacBook-13-inch-10-core-Unified%2Fdp%2FB0DZDDQ429%2Fref%3Dsr_1_17_sspa%3Fdib%3DeyJ2IjoiMSJ9.QZWuCJ64OA2ILBelcR0XHgdsUsWDLuJ2Jdyw-PQsA3KAnWLFBqCkbToONPQn8HmCRulpxj9Ci3ia54IgehajhasofkFG8EslVPSTSpAje6wjf5mZLDoT7us6IulCv9XYwL8XnghUZM7S6L8nGBsv5kud1rh7N-51h8e7Py5tcYqsL8xdslvIn5LM7AImzpyfL7mauZ3C4UXvKNHU4Tn3xBsDBTn4HT_9t0aA6XWnV5Y.PeOqhy0-r8yohAKd_yCH0hG_QG9l78BtGPOXcy5clBI%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1763010943%26sr%3D8-17-spons%26aref%3DzsKjVxuqwq%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=zsKjVxuqwq&sp_cr=ZAZ
"Dell 15 Intel Core i5 13th Gen - 1334U, 16GB DDR4 RAM, 512GB SSD, FHD 15.6""/39.62 cm, Windows 11, MSO'21, Grey, 1.66kg, 120Hz 250 nits Display, 15 Month McAfee, Thin & Light Laptop",3.7 out of 5 stars,"72,598","52,748",27 %,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMjUwMDkyMzE1ODc2MDE0OjE3NjMwMTA5NDM6c3BfYXRmX25leHQ6MzAwNzY0MDM2NDE4MjMyOjowOjo&url=%2FDell-Intel-Core-13th-Gen%2Fdp%2FB0D2Y1BLDT%2Fref%3Dsr_1_18_sspa%3Fdib%3DeyJ2IjoiMSJ9.QZWuCJ64OA2ILBelcR0XHgdsUsWDLuJ2Jdyw-PQsA3KAnWLFBqCkbToONPQn8HmCRulpxj9Ci3ia54IgehajhasofkFG8EslVPSTSpAje6wjf5mZLDoT7us6IulCv9XYwL8XnghUZM7S6L8nGBsv5kud1rh7N-51h8e7Py5tcYqsL8xdslvIn5LM7AImzpyfL7mauZ3C4UXvKNHU4Tn3xBsDBTn4HT_9t0aA6XWnV5Y.PeOqhy0-r8yohAKd_yCH0hG_QG9l78BtGPOXcy5clBI%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1763010943%26sr%3D8-18-spons%26aref%3D2wLeEr8099%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=2wLeEr8099&sp_cr=ZAZ
"HP 15, Intel Core 5-120U (16GB DDR4, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365 Basic(1yr), Office Home24, Silver,1.59kg, FD0640TU, FHD Camera w/privacy shutter, Backlit Laptop",5.0 out of 5 stars,"69,629","58,490",16 %,https://www.amazon.in/HP-Anti-Glare-Micro-Edge-FD0640TU-privacy/dp/B0FFTLRYRV/ref=sr_1_19?dib=eyJ2IjoiMSJ9.QZWuCJ64OA2ILBelcR0XHgdsUsWDLuJ2Jdyw-PQsA3KAnWLFBqCkbToONPQn8HmCRulpxj9Ci3ia54IgehajhasofkFG8EslVPSTSpAje6wjf5mZLDoT7us6IulCv9XYwL8XnghUZM7S6L8nGBsv5kud1rh7N-51h8e7Py5tcYqsL8xdslvIn5LM7AImzpyfL7mauZ3C4UXvKNHU4Tn3xBsDBTn4HT_9t0aA6XWnV5Y.PeOqhy0-r8yohAKd_yCH0hG_QG9l78BtGPOXcy5clBI&dib_tag=se&keywords=Laptop&qid=1763010943&sr=8-19
"Samsung Galaxy Book3 360 Intel 13th Gen i7 EvoTM 33.78cm(13.3"") Super Amoled 2-in-1 Touchscreen Laptop (16 GB/512GB SSD/Windows11/MSOffice/BacklitKB/Fingerprint Sensor/Graphite/1.16Kg), NP730QFG-LA1IN",No Rating Available,"1,47,990","84,990",43 %,https://www.amazon.in/Samsung-Touchscreen-Windows11-Fingerprint-NP730QFG-LA1IN/dp/B0FKB8G6ZT/ref=sr_1_20?dib=eyJ2IjoiMSJ9.QZWuCJ64OA2ILBelcR0XHgdsUsWDLuJ2Jdyw-PQsA3KAnWLFBqCkbToONPQn8HmCRulpxj9Ci3ia54IgehajhasofkFG8EslVPSTSpAje6wjf5mZLDoT7us6IulCv9XYwL8XnghUZM7S6L8nGBsv5kud1rh7N-51h8e7Py5tcYqsL8xdslvIn5LM7AImzpyfL7mauZ3C4UXvKNHU4Tn3xBsDBTn4HT_9t0aA6XWnV5Y.PeOqhy0-r8yohAKd_yCH0hG_QG9l78BtGPOXcy5clBI&dib_tag=se&keywords=Laptop&qid=1763010943&sr=8-20
"Acer Aspire 3 (2025) Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Laptop/15.6"" FHD IPS Display/Metal Body/Silver/1.5 Kg/MSO 2021/3 Years Warranty",4.0 out of 5 stars,"64,999","45,700",30 %,https://www.amazon.in/Acer-Aspire-Intel-Core-1334U/dp/B0FMWQ4FDK/ref=sr_1_21?dib=eyJ2IjoiMSJ9.QZWuCJ64OA2ILBelcR0XHgdsUsWDLuJ2Jdyw-PQsA3KAnWLFBqCkbToONPQn8HmCRulpxj9Ci3ia54IgehajhasofkFG8EslVPSTSpAje6wjf5mZLDoT7us6IulCv9XYwL8XnghUZM7S6L8nGBsv5kud1rh7N-51h8e7Py5tcYqsL8xdslvIn5LM7AImzpyfL7mauZ3C4UXvKNHU4Tn3xBsDBTn4HT_9t0aA6XWnV5Y.PeOqhy0-r8yohAKd_yCH0hG_QG9l78BtGPOXcy5clBI&dib_tag=se&keywords=Laptop&qid=1763010943&sr=8-21
"ASUS TUF F16,13th Gen,Intel Core i5-13450HX,Gaming Laptop(RTX 5050-8GB/115W TGP/16GB RAM/1TB SSD/FHD+/16""/165Hz/90Whr/Windows 11/M365 Basic (1Year)*/Office Home 2024/Jaeger Gray/2.5 Kg)FX608JH-RV057WS",4.4 out of 5 stars,"1,49,990","1,11,990",25 %,https://www.amazon.in/ASUS-i5-13450HX-5050-8GB-Windows-FX608JH-RV057WS/dp/B0FB9F4LGG/ref=sr_1_22?dib=eyJ2IjoiMSJ9.QZWuCJ64OA2ILBelcR0XHgdsUsWDLuJ2Jdyw-PQsA3KAnWLFBqCkbToONPQn8HmCRulpxj9Ci3ia54IgehajhasofkFG8EslVPSTSpAje6wjf5mZLDoT7us6IulCv9XYwL8XnghUZM7S6L8nGBsv5kud1rh7N-51h8e7Py5tcYqsL8xdslvIn5LM7AImzpyfL7mauZ3C4UXvKNHU4Tn3xBsDBTn4HT_9t0aA6XWnV5Y.PeOqhy0-r8yohAKd_yCH0hG_QG9l78BtGPOXcy5clBI&dib_tag=se&keywords=Laptop&qid=1763010943&sr=8-22
"HP 255 G10 Laptop for Home or Work, 16GB RAM, 1TB SSD, 15.6"" Full HD, Ryzen 3 7330U (Beat Intel i5-1135G7), HDMI, USB-C, Windows 11 Pro, Business and Fun Ready",4.3 out of 5 stars,"55,000","36,550",34 %,https://www.amazon.in/HP-255-i5-1135G7-Windows-Business/dp/B0DCSYTVDD/ref=sr_1_23?dib=eyJ2IjoiMSJ9.QZWuCJ64OA2ILBelcR0XHgdsUsWDLuJ2Jdyw-PQsA3KAnWLFBqCkbToONPQn8HmCRulpxj9Ci3ia54IgehajhasofkFG8EslVPSTSpAje6wjf5mZLDoT7us6IulCv9XYwL8XnghUZM7S6L8nGBsv5kud1rh7N-51h8e7Py5tcYqsL8xdslvIn5LM7AImzpyfL7mauZ3C4UXvKNHU4Tn3xBsDBTn4HT_9t0aA6XWnV5Y.PeOqhy0-r8yohAKd_yCH0hG_QG9l78BtGPOXcy5clBI&dib_tag=se&keywords=Laptop&qid=1763010943&sr=8-23
"Lenovo V15 G4 AMD Ryzen 5 7520U 15.6 inch FHD Laptop, AMD Graphics, 16GB DDR5 5500Mhz Ram, 512GB SSD NVMe, Windows 11, Dolby Audio, Arctic Grey, 1 Year Onsite Brand Warranty",4.0 out of 5 stars,"54,900","35,790",35 %,https://www.amazon.in/Lenovo-Graphics-5500Mhz-Windows-Warranty/dp/B0F29HNJL1/ref=sr_1_24?dib=eyJ2IjoiMSJ9.QZWuCJ64OA2ILBelcR0XHgdsUsWDLuJ2Jdyw-PQsA3KAnWLFBqCkbToONPQn8HmCRulpxj9Ci3ia54IgehajhasofkFG8EslVPSTSpAje6wjf5mZLDoT7us6IulCv9XYwL8XnghUZM7S6L8nGBsv5kud1rh7N-51h8e7Py5tcYqsL8xdslvIn5LM7AImzpyfL7mauZ3C4UXvKNHU4Tn3xBsDBTn4HT_9t0aA6XWnV5Y.PeOqhy0-r8yohAKd_yCH0hG_QG9l78BtGPOXcy5clBI&dib_tag=se&keywords=Laptop&qid=1763010943&sr=8-24
"HP Professional 15 (2025), Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Intel Iris Xe Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" FHD Display/Backlit/Turbo Silver/1.5 kg/MSO 2021",5.0 out of 5 stars,"65,900","49,920",24 %,https://www.amazon.in/HP-Professional-Intel-Core-1334U/dp/B0CT8W287L/ref=sr_1_25?dib=eyJ2IjoiMSJ9.QZWuCJ64OA2ILBelcR0XHgdsUsWDLuJ2Jdyw-PQsA3KAnWLFBqCkbToONPQn8HmCRulpxj9Ci3ia54IgehajhasofkFG8EslVPSTSpAje6wjf5mZLDoT7us6IulCv9XYwL8XnghUZM7S6L8nGBsv5kud1rh7N-51h8e7Py5tcYqsL8xdslvIn5LM7AImzpyfL7mauZ3C4UXvKNHU4Tn3xBsDBTn4HT_9t0aA6XWnV5Y.PeOqhy0-r8yohAKd_yCH0hG_QG9l78BtGPOXcy5clBI&dib_tag=se&keywords=Laptop&qid=1763010943&sr=8-25
"HP Laptop 14, AMD Ryzen 5 7520U, 14-inch (35.6 cm), FHD, 8GB LPDDR5, 512GB SSD, AMD Radeon Graphics, FHD Camera w/Privacy Shutter, Backlit KB (Win 11, MSO 2021, Silver, 1.4 kg), em0026AU",4.2 out of 5 stars,"55,691","35,490",36 %,https://www.amazon.in/HP-14-inch-Graphics-Privacy-em0026AU/dp/B0C42ZTMWR/ref=sr_1_26?dib=eyJ2IjoiMSJ9.QZWuCJ64OA2ILBelcR0XHgdsUsWDLuJ2Jdyw-PQsA3KAnWLFBqCkbToONPQn8HmCRulpxj9Ci3ia54IgehajhasofkFG8EslVPSTSpAje6wjf5mZLDoT7us6IulCv9XYwL8XnghUZM7S6L8nGBsv5kud1rh7N-51h8e7Py5tcYqsL8xdslvIn5LM7AImzpyfL7mauZ3C4UXvKNHU4Tn3xBsDBTn4HT_9t0aA6XWnV5Y.PeOqhy0-r8yohAKd_yCH0hG_QG9l78BtGPOXcy5clBI&dib_tag=se&keywords=Laptop&qid=1763010943&sr=8-26
"Apple 2025 MacBook Air (15-inch, Apple M4 chip with 10-core CPU and 10-core GPU, 16GB Unified Memory, 256GB) - Sky Blue",4.6 out of 5 stars,"1,24,900","1,19,490",4 %,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMjUwMDkyMzE1ODc2MDE0OjE3NjMwMTA5NDM6c3BfbXRmOjMwMDQ5OTQ1MzM0ODUzMjo6MDo6&url=%2FApple-MacBook-15-inch-10-core-Unified%2Fdp%2FB0DZDDK21R%2Fref%3Dsr_1_27_sspa%3Fdib%3DeyJ2IjoiMSJ9.QZWuCJ64OA2ILBelcR0XHgdsUsWDLuJ2Jdyw-PQsA3KAnWLFBqCkbToONPQn8HmCRulpxj9Ci3ia54IgehajhasofkFG8EslVPSTSpAje6wjf5mZLDoT7us6IulCv9XYwL8XnghUZM7S6L8nGBsv5kud1rh7N-51h8e7Py5tcYqsL8xdslvIn5LM7AImzpyfL7mauZ3C4UXvKNHU4Tn3xBsDBTn4HT_9t0aA6XWnV5Y.PeOqhy0-r8yohAKd_yCH0hG_QG9l78BtGPOXcy5clBI%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1763010943%26sr%3D8-27-spons%26aref%3DOtF10tsLsV%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=OtF10tsLsV&sp_cr=ZAZ
"HP 15, Intel Core Ultra 5 125H (16GB DDR5, 1TB SSD) FHD, IPS, 15.6''/39.6cm, Win11, M365 Basic(1yr)*Office24, Silver, 1.65kg, fd1354TU, Intel Arc Graphics, FHD Camera w/Shutter, AI Powered Laptop",3.9 out of 5 stars,"78,719","64,990",17 %,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMjUwMDkyMzE1ODc2MDE0OjE3NjMwMTA5NDM6c3BfbXRmOjMwMDgwOTQ2Nzk2MjIzMjo6MDo6&url=%2FHP-Office24-fd1354TU-Graphics-Shutter%2Fdp%2FB0F5B1N9SJ%2Fref%3Dsr_1_28_sspa%3Fdib%3DeyJ2IjoiMSJ9.QZWuCJ64OA2ILBelcR0XHgdsUsWDLuJ2Jdyw-PQsA3KAnWLFBqCkbToONPQn8HmCRulpxj9Ci3ia54IgehajhasofkFG8EslVPSTSpAje6wjf5mZLDoT7us6IulCv9XYwL8XnghUZM7S6L8nGBsv5kud1rh7N-51h8e7Py5tcYqsL8xdslvIn5LM7AImzpyfL7mauZ3C4UXvKNHU4Tn3xBsDBTn4HT_9t0aA6XWnV5Y.PeOqhy0-r8yohAKd_yCH0hG_QG9l78BtGPOXcy5clBI%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1763010943%26sr%3D8-28-spons%26aref%3DAS3xGjuclc%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=AS3xGjuclc&sp_cr=ZAZ
"HP Professional 14 (2025), Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Intel Iris Xe Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" FHD/Backlit + FingerPrint/Silver/1.4 Kg/MSO 2021",5.0 out of 5 stars,"75,000","52,700",30 %,https://www.amazon.in/HP-Professional-14-Intel-1334U/dp/B0FVJV2XQ4/ref=sr_1_29?dib=eyJ2IjoiMSJ9.QZWuCJ64OA2ILBelcR0XHgdsUsWDLuJ2Jdyw-PQsA3KAnWLFBqCkbToONPQn8HmCRulpxj9Ci3ia54IgehajhasofkFG8EslVPSTSpAje6wjf5mZLDoT7us6IulCv9XYwL8XnghUZM7S6L8nGBsv5kud1rh7N-51h8e7Py5tcYqsL8xdslvIn5LM7AImzpyfL7mauZ3C4UXvKNHU4Tn3xBsDBTn4HT_9t0aA6XWnV5Y.PeOqhy0-r8yohAKd_yCH0hG_QG9l78BtGPOXcy5clBI&dib_tag=se&keywords=Laptop&qid=1763010943&sr=8-29
"HP 15s, 12th Gen Intel Core i3-1215U (8GB DDR4, 512GB SSD) Anti-Glare, 15.6""/39.6cm,FHD, Win 11, MS Office 21, Silver, 1.69kg, fy5006tu/fd0751tu/fd0752tu, UHD Graphics, HD Camera, Dual Speakers Laptop",4.0 out of 5 stars,"42,359","32,990",22 %,https://www.amazon.in/HP-i3-1215U-Anti-Glare-15-6inch-Graphics/dp/B0CJBL2QWY/ref=sr_1_30?dib=eyJ2IjoiMSJ9.QZWuCJ64OA2ILBelcR0XHgdsUsWDLuJ2Jdyw-PQsA3KAnWLFBqCkbToONPQn8HmCRulpxj9Ci3ia54IgehajhasofkFG8EslVPSTSpAje6wjf5mZLDoT7us6IulCv9XYwL8XnghUZM7S6L8nGBsv5kud1rh7N-51h8e7Py5tcYqsL8xdslvIn5LM7AImzpyfL7mauZ3C4UXvKNHU4Tn3xBsDBTn4HT_9t0aA6XWnV5Y.PeOqhy0-r8yohAKd_yCH0hG_QG9l78BtGPOXcy5clBI&dib_tag=se&keywords=Laptop&qid=1763010943&sr=8-30
ULTIMUS APEX Laptop Intel Celeron Dual Core 8 GB LPDDR4 512 GB SSD Expandable~1TB 14.1 FHD IPS Laptop Anti-Glare Ultra Thin Bezel 180° Hinge 3.0x3 USB HDMI SD Card Slot Win 11 Home 1.25KG Silver,3.6 out of 5 stars,"39,990","17,990",55 %,https://www.amazon.in/ULTIMUS-Laptop-Celeron-Expandable-1TB-Anti-Glare/dp/B0F5WTFC3D/ref=sr_1_31?dib=eyJ2IjoiMSJ9.QZWuCJ64OA2ILBelcR0XHgdsUsWDLuJ2Jdyw-PQsA3KAnWLFBqCkbToONPQn8HmCRulpxj9Ci3ia54IgehajhasofkFG8EslVPSTSpAje6wjf5mZLDoT7us6IulCv9XYwL8XnghUZM7S6L8nGBsv5kud1rh7N-51h8e7Py5tcYqsL8xdslvIn5LM7AImzpyfL7mauZ3C4UXvKNHU4Tn3xBsDBTn4HT_9t0aA6XWnV5Y.PeOqhy0-r8yohAKd_yCH0hG_QG9l78BtGPOXcy5clBI&dib_tag=se&keywords=Laptop&qid=1763010943&sr=8-31
"ASUS Vivobook 15, Smartchoice, AMD Ryzen 7 5825U, 16GB RAM, 512GB SSD, FHD 15.6"", Windows 11, Office Home 2024, Quiet Blue, 1.7Kg, M1502YA-BQ703WS, AMD Radeon iGPU, M365 Basic (1Year)*, 42Whr Laptop",4.0 out of 5 stars,"57,990","47,990",17 %,https://www.amazon.in/ASUS-Vivobook-Smartchoice-Windows-M1502YA-BQ703WS/dp/B0FC2LKFSC/ref=sr_1_32?dib=eyJ2IjoiMSJ9.QZWuCJ64OA2ILBelcR0XHgdsUsWDLuJ2Jdyw-PQsA3KAnWLFBqCkbToONPQn8HmCRulpxj9Ci3ia54IgehajhasofkFG8EslVPSTSpAje6wjf5mZLDoT7us6IulCv9XYwL8XnghUZM7S6L8nGBsv5kud1rh7N-51h8e7Py5tcYqsL8xdslvIn5LM7AImzpyfL7mauZ3C4UXvKNHU4Tn3xBsDBTn4HT_9t0aA6XWnV5Y.PeOqhy0-r8yohAKd_yCH0hG_QG9l78BtGPOXcy5clBI&dib_tag=se&keywords=Laptop&qid=1763010943&sr=8-32
"ASUS TUF A15 (2025), AMD Ryzen 7 7445HS, Gaming Laptop(RTX 3050,75W TGP,16GB DDR5(Upgradeable Upto 64GB )512GB SSD,FHD,15.6"",144Hz,RGB Keyboard,48Whrs,Windows 11,Graphite Black,2.3 Kg) FA506NCG-HN199W",4.1 out of 5 stars,"83,990","70,990",15 %,https://www.amazon.in/ASUS-Upgradeable-Keyboard-Graphite-FA506NCG-HN199W/dp/B0FM3C4L2F/ref=sr_1_33?dib=eyJ2IjoiMSJ9.QZWuCJ64OA2ILBelcR0XHgdsUsWDLuJ2Jdyw-PQsA3KAnWLFBqCkbToONPQn8HmCRulpxj9Ci3ia54IgehajhasofkFG8EslVPSTSpAje6wjf5mZLDoT7us6IulCv9XYwL8XnghUZM7S6L8nGBsv5kud1rh7N-51h8e7Py5tcYqsL8xdslvIn5LM7AImzpyfL7mauZ3C4UXvKNHU4Tn3xBsDBTn4HT_9t0aA6XWnV5Y.PeOqhy0-r8yohAKd_yCH0hG_QG9l78BtGPOXcy5clBI&dib_tag=se&keywords=Laptop&qid=1763010943&sr=8-33
"HP 15, Intel Core i3-1315U-13th Gen Laptop (8GB DDR4 Ram,512GB SSD) Anti-Glare, Micro-Edge,15.6'' FHD, Win11,M365 Basic(1yr),Office Home24, Silver,1.59kg, FHD 15-FD0569TU/FD0129TU",3.9 out of 5 stars,"50,903","34,990",31 %,https://www.amazon.in/HP-i3-1315U-13th-Anti-Glare-Micro-Edge-15-FD0569TU/dp/B0FKN7Z65N/ref=sr_1_34?dib=eyJ2IjoiMSJ9.QZWuCJ64OA2ILBelcR0XHgdsUsWDLuJ2Jdyw-PQsA3KAnWLFBqCkbToONPQn8HmCRulpxj9Ci3ia54IgehajhasofkFG8EslVPSTSpAje6wjf5mZLDoT7us6IulCv9XYwL8XnghUZM7S6L8nGBsv5kud1rh7N-51h8e7Py5tcYqsL8xdslvIn5LM7AImzpyfL7mauZ3C4UXvKNHU4Tn3xBsDBTn4HT_9t0aA6XWnV5Y.PeOqhy0-r8yohAKd_yCH0hG_QG9l78BtGPOXcy5clBI&dib_tag=se&keywords=Laptop&qid=1763010943&sr=8-34
"Acer Aspire Lite, AMD Ryzen 7-7730U, 16 GB RAM, 512 GB SSD, Full HD IPS,15.6""/39.62 cm, Windows 11 Home, MS Office, Steel Gray, 1.59 KG, AL15-41, Thin and Light Laptop",3.9 out of 5 stars,"65,999","44,990",32 %,https://www.amazon.in/Aspire-7-7730U-Windows-Office-AL15-41/dp/B0FCXZ85YX/ref=sr_1_35?dib=eyJ2IjoiMSJ9.QZWuCJ64OA2ILBelcR0XHgdsUsWDLuJ2Jdyw-PQsA3KAnWLFBqCkbToONPQn8HmCRulpxj9Ci3ia54IgehajhasofkFG8EslVPSTSpAje6wjf5mZLDoT7us6IulCv9XYwL8XnghUZM7S6L8nGBsv5kud1rh7N-51h8e7Py5tcYqsL8xdslvIn5LM7AImzpyfL7mauZ3C4UXvKNHU4Tn3xBsDBTn4HT_9t0aA6XWnV5Y.PeOqhy0-r8yohAKd_yCH0hG_QG9l78BtGPOXcy5clBI&dib_tag=se&keywords=Laptop&qid=1763010943&sr=8-35
"HP 14 245 (2025), AMD Ryzen 5 7520U Quad Core - (8 GB/512 GB SSD/AMD Radeon Graphics/Windows 11 Home) Thin and Light Business Laptop/14.0"" HD Display/Ash Grey/1.36 kg/MS Office 2021",4.1 out of 5 stars,"54,000","29,990",44 %,https://www.amazon.in/HP-14-Ryzen-7520U-Quad/dp/B0F6SYGVLZ/ref=sr_1_36?dib=eyJ2IjoiMSJ9.QZWuCJ64OA2ILBelcR0XHgdsUsWDLuJ2Jdyw-PQsA3KAnWLFBqCkbToONPQn8HmCRulpxj9Ci3ia54IgehajhasofkFG8EslVPSTSpAje6wjf5mZLDoT7us6IulCv9XYwL8XnghUZM7S6L8nGBsv5kud1rh7N-51h8e7Py5tcYqsL8xdslvIn5LM7AImzpyfL7mauZ3C4UXvKNHU4Tn3xBsDBTn4HT_9t0aA6XWnV5Y.PeOqhy0-r8yohAKd_yCH0hG_QG9l78BtGPOXcy5clBI&dib_tag=se&keywords=Laptop&qid=1763010943&sr=8-36
"Apple 2025 MacBook Pro Laptop with M5 chip, 10‑core CPU and 10‑core GPU: Built for Apple Intelligence, 35.97 cm (14.2″) Liquid Retina XDR Display, 24GB Unified Memory, 1TB SSD Storage; Space Black",No Rating Available,"2,09,900","2,02,990",3 %,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMjUwMDkyMzE1ODc2MDE0OjE3NjMwMTA5NDM6c3BfYnRmOjMwMDc5NDY5ODUxMTYzMjo6MDo6&url=%2FApple-2025-MacBook-Laptop-10%25E2%2580%2591core%2Fdp%2FB0FWDBH2T2%2Fref%3Dsr_1_37_sspa%3Fdib%3DeyJ2IjoiMSJ9.QZWuCJ64OA2ILBelcR0XHgdsUsWDLuJ2Jdyw-PQsA3KAnWLFBqCkbToONPQn8HmCRulpxj9Ci3ia54IgehajhasofkFG8EslVPSTSpAje6wjf5mZLDoT7us6IulCv9XYwL8XnghUZM7S6L8nGBsv5kud1rh7N-51h8e7Py5tcYqsL8xdslvIn5LM7AImzpyfL7mauZ3C4UXvKNHU4Tn3xBsDBTn4HT_9t0aA6XWnV5Y.PeOqhy0-r8yohAKd_yCH0hG_QG9l78BtGPOXcy5clBI%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1763010943%26sr%3D8-37-spons%26aref%3D1cHwUP0Uyl%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=1cHwUP0Uyl&sp_cr=ZAZ
